Date,Review
20 de setembro de 2017,"Adoro restaurantes temáticos, mas eles têm de ter atendimento compatível. Fui com amigos e o prato de minha esposa simplesmente não foi servido apesar de ter sido lançado 2 vezes na comanda !!!!! O garçom Alisson foi muito atencioso mas o sistema digital de pedidos...Mais"
20 de setembro de 2017,"Até hoje, este é o melhor restaurante de comida mexicana do RJ, tanto na qualidade e apresentação da comida, como no ambiente que é incrivelmente lindo e especial. Me sinto no México quando vou lá."
19 de setembro de 2017,"Atendimento: regular. ainda não entendo pq tantos serviços aqui no RJ não são menos cordiais e simpáticos. 🙄)

Comida: ok, nada de excepcional. Faz o que promete. 

Ambiente: muito bom! Foi nesse quesito que a avaliação do local como um todo foi bem. Bem decorado,...Mais"
16 de setembro de 2017,Muita tequila e variedade de pratos típicos. Tem couvert artístico face as Músicas mexicanas ao vivo. Tem wifi. Temperos fortes.
14 de setembro de 2017,A casa é linda e toda decorada. Confortável e bem no estilo mexicano. Comemos chilaquiles que estava perfeito. Não deixa a desejar do original do México. Amei o restaurante!
12 de setembro de 2017,"Lugar maravilhoso, com clima super animado e familiar, comida deliciosa, funcionários excelente, tudo perfeito, eu e minha família ama."
31 de agosto de 2017,"Lugar maravilhoso, com funcionários super simpáticos e gentis, gastronomia deliciosa e variada, mesmo sendo um restaurar mexicano, atende todos os gostos, pois possui um cardápio bastante vasto, desde comida vegana, vegetariana e pratos infantis, lugar para família amigos e afins, eu e minha família amamos,...Mais"
31 de agosto de 2017,"Esse lugar é simplesmente maravilhoso, as comidas são super saborosas e a casa é super animada com a presença dos marionetes e o tequileiro."
23 de agosto de 2017,"Excelente opção para frequentar com amigos, ótima música, comida de qualidade e diversos tipos de drinks."
9 de agosto de 2017,"Fui em um dia de semana, portanto não estava cheio, mas haviam vários clientes. Os pedidos são feitos por um tablet na mesa e funciona, mas precisando de um auxíllio são atenciosos e esclarecem quaisquer dúvidas. Talvez só poderia haver a opção de se dosar...Mais"
8 de agosto de 2017,"4 estrelas? Oportunidades de melhoria: Poderiam aceitar mais cartões refeição, couvert caro. O couvert era legal, mas a música ambiente deu um clima muito melhor, pena que ligaram tão tarde.

Vamos falar das boas atribuições...

Atendimento digital/pessoal: A modernidade do atendimento foi sensacional. Realizado pelo...Mais"
4 de agosto de 2017,"Atendimento excelente, ambiente legal, boa comida e bebidas. Um bom restaurante, que vale a pena para um happy hour..."
3 de agosto de 2017,"Diversão na certa. Peça a tequila com o tequileiro, é engraçado, louco e tontiante. Vale a visita e cada dose de tequila."
1 de agosto de 2017,"Local muito bom, com shows super divertidos de mariachis que vão até as mesas. Fila de espera do lado de fora interminável e segurança grosseiro são os pontos negativos. Ao solicitar uma informação ao segurança que toma conta da entrada fui maltratada e impedida de...Mais"
23 de julho de 2017,"Boa comida, embora tenha algumas porções pequenas. Música com Dj e Mariachis super divertidos que animam a todos!!!"
22 de julho de 2017,"Lugar super animado, comida deliciossa, decoraçao linda.
Couvert  um pouco caro e os garçons eram pouco para o movimento de um sabado a noite.
De qq forma vale conhecer."
20 de julho de 2017,"Fomos no Happy Hour da Terça-feira. Muito bom! A comida, o DJ, a animação do lugar e a decoração são ótimos! Recomendo a visita! Porém o atendimento para fechar a conta é muito demorado, ficamos mais de meia hora esperando a conta chegar e ainda...Mais"
19 de julho de 2017,"Logo à entrada somos comunicados do couvert artístico de 12,00, embora o mesmo não demore nem 20 minutos. Passam rapidamente entre as mesas cantando, só isso. O atendimento dos garçons é muito confuso e o atendimento aos pedidos bem demorado. A comida é razoável. Ao...Mais"
15 de julho de 2017,"Além de ter adorado os petiscos, foi uma oportunidade de divertir-me bastante. Impossível não ficar com um ótimo astral ! Decoração temática e linda! Grupo de cantores vão de mesa em mesa tocando músicas latinas que animam qualquer um.Os tequileiros estimulam a tomar uma dose...Mais"
12 de julho de 2017,"Restaurante ótimo, comida saborosa, local divertido e bom atendimento. Recomendo muito este local. Música típica agita o lugar. Sugiro pedir "" panelina"" de Chilli com 3 pimentas."
12 de julho de 2017,"É maravilhoso em todos os quesitos: ambiente, atendimento, inovação, gastronomia...
Amei cada detalhe. E amei ainda mais as tequilas e o tequileiro.
É diversão do começo ao fim!"
8 de julho de 2017,"Fui ontem com meu amigo de trabalho e amamoooos a comida !! Somos de sp, entao achamos muito engraçado e animado as pessoas dançando, as musicas..!Hoje voltamos lá!! Por ser sexta estava mais cheio e música super animada, só tiros! Ragatanga, macarena, despacito etc!!! Divertimento...Mais"
29 de junho de 2017,"Ambiente muito descontraído e divertido. os mariachis merecem menção especial, fazem uma apresentação individual para cada mesa. Gostei da comida e em especial das bebidas !! Achei o atendimento bom , fui num domingo e a casa não estava muito cheia."
29 de junho de 2017,"Gente! Eu simplesmente amo demais esse restaurante e sou figura carimbada, quase uma sócia do Guaca do Jardim Botânico! Não tem nada ruim no Menu... Nadaaaaa mesmo! Indico o drink que eu sempre tomo que é o frozen de frutas vermelhas é sensacional! Os preços...Mais"
22 de junho de 2017,"Estive ontem para comemorar meu aniversário e de uma amiga. Estávamos num grupo grande. Foi muito animado. Cantamos, dançamos e até trenzinho fizemos. A comida estava ótima e as bebidas [era noite de promoção de margaritas] deliciosas. Todos adoraram e querem voltar.

Meu único porém:...Mais"
17 de junho de 2017,O local não é o mais adequado para quem procura tranquilidade. Um trio de cantores animam o local com músicas típicas e muita tequila! Legal para Bater um papo com os amigos.
17 de junho de 2017,"Lugar alegre e agradável, comida boa e um bom atendimento na recepção. Assim que chegamos as coisas que pedíamos até que chegavam rápido, mas assim que começou a encher a espera se tornou insuportável, tivemos que pedir um copo com gelo umas 10 vezes e...Mais"
13 de junho de 2017,"Comidas bem feitas e energia boa dos mariachis.
Se o local não estiver tão cheio, as comidas não demoram.
Boa parte dos garçons são simpáticos."
12 de junho de 2017,"Muito atenciosos e excelente comida,estava bem tranquilo no dia em que fui uma terça feira , durante semana para casais é uma boa ,aos finais​ de semana acredito que para amigos e familiares é um bom lugar para se comemorar ou festejar algo, lugar bem...Mais"
10 de junho de 2017,"Adoramos ! Lugar animado, música !!comida mexicana de qualidade  e bebidas boas !! Noite muito alegre ! Recomendo !"
4 de junho de 2017,Local ótimo para sexta e sábado a noite!!! Ótimo lugar para casais se divertirem e durem demais!!! Também bom para levas Los Hijos juntos!!!
1 de junho de 2017,"É difícil escolher o que é melhor no guaca, se é o ambiente, as comidas e drinks ou o atendimento! Tudo é muito bom! Já fui com família, com amigos e em dates, e em qualquer ocasiáo é sempre muito agradável."
1 de junho de 2017,"Primeira vez, que degustei culinaria mexicana e pra minha sorte, foi nesse local incrível!! Atendimento impecável, os mariachis super animados e com repertorio afiado, por ter sido meu aniversário ganhei uma dose de tequila ao som de desafio mexicano, super diferente e marcante e apos...Mais"
31 de maio de 2017,"Desde que comecei a frequentar a casa, me sinto literalmente ""EM CASA"".
Atendimento e entretenimento nota 10.
Recomendarei e voltarei sempre."
29 de maio de 2017,"Serviço muito bom. Várias opções de comida com e sem pimenta, para quem não gosta. Tequila perfeita! Música ao vivo com ""mariatis"". Foi uma noite bem divertida!"
24 de maio de 2017,"Ambiente alegre  e descontraído, atendentes  ótimos (Alexandro e Arnaldo)  recepcionista  maravilhosa (Cris), Mariachis  demais  .. Bebidas e Comidas esplêndidas hahahaha !!! Voltarei sempre."
18 de maio de 2017,"Entrada muito boa, bom tempero, apimentadinho! Mas depois pedimos Flaute, que é bem sem sabor, e tem um gosto de erva doce na carne!
Mas no geral muito bom! Atendimento tb!"
13 de maio de 2017,"Apesar de já ter passado na porta várias vezes, eu não conhecia a casa, até que fui com amigos e a diversão foi garantida. Ambiente animado, boa comida e ótimos drinks."
8 de maio de 2017,"Restaurante temático, com decoração mexicana, atendimento rápido. Com comida  boa e banheiros limpos. O único senão seria a música muito alta."
30 de abril de 2017,"Fui conhecer o Guacamole ontem à noite, o lugar é interessantíssimo, temático, é bem estruturado e bonito, o atendimento é muito bom e o  restaurante é muito bonito e agradável ."
26 de abril de 2017,"Restaurante bem decorado, funcionários educados, drinks e comidas maravilhosos!!! 
Não tem opção errada no cardápio deles, tudo delicioso. E a unidade da Barra é bem mais animada que do Jardim Botânico."
23 de abril de 2017,"Ambiente divertido, bem decorado com artesanato mexicano, boa comida, ótimas margaritas, é bom para ir em grupo,  já  que há  comandas individuais. Mariachis animam o salão e o serviço  é  atencioso."
10 de abril de 2017,"Bons momentos, boa comida, preço justo, banheiros limpos!!!!!. Enfim, um pedaço do mexico muito bem localizado e num clima muito bom!!!!!"
6 de abril de 2017,"Ambiente um pouco agitado, porem agradável... Quando fui, havia um trio ""Mexicano"", passeando pelo salão, tocando e cantando músicas típicas, bem legal.
Os dois pratos pedidos agradaram, mas não são os melhores que ja comi... porem, vale a pena.
Voltaria com certeza."
4 de abril de 2017,"Fui mal atendida, o garcom errou duas vezes o pedido e ainda ficou irritado de ter que trocar a bebida. O restaurante estava vazio enquanto todos os outros da Olegario estavam explodindo, entramos so pq queriamos comida mexicana mesmo, porem nos arrependemos muito.Mais"
30 de março de 2017,"Fomos em um grupo de 15 pessoas comemorar o aniversário de uma amiga no Guacamole. Foi divertido pois o ambiente é agradável e apropriado para comemorações. Músicos passam pelas mesas e animam a festa, mas quando eles não estão tocando, a música ambiente é excessivamente...Mais"
15 de março de 2017,"Por falta de opção devido ao horário, entrei. Só havia ele aberto e alguns bares na região. Gosto de comida mexicana, mas não adoro. Para minha surpresa, pedi 2 pratos que lambi os dedos. Eram deliciosos. Buritos e quesadilla. Atendimento ótimo. Recomendo"
12 de março de 2017,"Estava curiosa pra conhecer, mas as grandes filas de espera sempre me desanimaram. Quando finalmente consegui não foi a experiência que esperava. Ambiente extramente caótico define bem, a comida é razoável gostei dos tacos, mas nem tanto das flautas, acho q o fato de eu...Mais"
2 de março de 2017,"Pedimos um vinho, a demora foi tanta que a comida chegou, esfriou e o pedido só foi atendido depois de 20 minutos, o garçom alegou que perderam a chave do depósito, enfim, ponto negativo a falta de organização. Fatos assim podem ocorrer com qualquer um,...Mais"
1 de março de 2017,"Ambiente excelente. O restaurante é todo decorado como nos restantes mexicanos. Ambiente lindo e agradável. Excelente atendimento e comida muito saborosa. Não é um restaurante barato, mas vale o investimento. Música boa e muita diversão. Destaque especial para sobremesa de churros, meu Deus ê de...Mais"
21 de fevereiro de 2017,"Pagamos caro por pouquissima comida, pedimos em casa e nos arrependemos, mas a comida é boa.
So poderia vir com mais quantidade para Rs 100, para duas pessoas foi muito pouco 2 tacos com muito pouco recheio.
Nao pediremos novamente."
19 de fevereiro de 2017,"Boa comida, funcionários animados e decoração típica. No final das contas, sai um pouco caro porque cobra couvert artístico e 10%."
16 de fevereiro de 2017,"Lugar super animado, descontraído... muito bom comemorar lá com amigos. Comida saborosa, tequilas e música ao vivo com show de mariaches, tequileiros."
14 de fevereiro de 2017,"Restaurante descontraído, que te deixa se sentindo em outro país. 
Com direito a colocar um Sombrero bacana para foto, tequileiro, banda interativa, etc. Os pratos de petiscos satisfazem uma pessoa, para um casal dois pratos matam a fome. Existem pratos infantis."
6 de fevereiro de 2017,"Adoro o Guaca e frequento há anos em BC e POA. Tinha muito desejo de conhecer o Guaca Rio e foi bom. Tinha fila de espera, o que é muito comum em bons restaurantes. Estava animado, os mariachis tocaram meu pedido :D Só achei o...Mais"
5 de fevereiro de 2017,Muito animado e funcionários bem atenciosos. Mesmo cheio fomos muito bem atendidos. E tem um mimo especial para o aniversariante.
4 de fevereiro de 2017,Adorei! Alto astral! Comida boa! Clima pra cima! O atendimento é q ainda precisa melhorar! Fui lá ha 2 meses e o atendimento continua falho! Uma pena!
2 de fevereiro de 2017,"Super animado, comida maravilhosa e excelente atendimento!!!
O aniversariante ainda ganha uma dose de tequila e uma sobremesa personalizada! Fui a primeira vez e já viciei!
Das 18h às 20h tem promoções que variam de acordo com os dias da semana."
31 de janeiro de 2017,"Foi minha segunda visita ao restaurante mexicano, era sexta feira e estava muito cheio, o que fez o atendimento ficar ruim e vago. A comida é boa a decoração e a musica ao vivo são excelentes, o pessoal da banda mexicana são muito animados e...Mais"
25 de janeiro de 2017,Ótimo lugar para ir com os amigos.  Um lugar muito agradável e divertido.  Boa comida e o atendimento é um diferencial.
24 de janeiro de 2017,"Estivemos eu e meu marido, filha e genro para jantar no dia dos namorados, a noite foi maravilhosa, em pespecial pelo tequileiro que estava nesta noite, os maritacas, comida deliciosa... enfim, já estou morrendo de saudades."
23 de janeiro de 2017,"Em plena segunda-feira eu e minha filha fomos com conhecer o ""Guacamole Cocina Mexicana"" e nos surpreendemos com a decoração e energia contagiante do local!
A sensação que tivemos era de que estávamos em pleno final de semana tamanho o movimento e a alegria do...Mais"
23 de janeiro de 2017,"Sou cliente fiel do Guacamole, já fui em varias ocasiões e nunca me decepciona. Serviço muito bom, Comida mexicana excelente, a melhor margarita da Barra da Tijuca, e o restaurante mais divertido para ir com a família. 

Os preços podem não ser baratos, mas por...Mais"
23 de janeiro de 2017,"O Guacamole é uma ótima opção para comemorações de aniversário, ocasiões especiais ou quando se está com vontade de fazer algo diferente. A decoração é linda, e o som/banda de mariachis faz a visita ainda mais divertida.  Há diversas opções de drinks e muita variedade...Mais"
20 de janeiro de 2017,"Apesar de comida mexicana não ser minha favorita, fui com minha família nesse  divertido restaurante. Comida rápida e a um bom preço. Lugar excelente para se comemorar aniversário."
11 de janeiro de 2017,"Conhecendo a noite Carioca encontramos esse bar/restaurante (Mexicano)
com uma placa que já dizia: ""MI CASA   SU CASA"".

Na entrada na recepção ficamos 5 minutos aguardando uma mesa grande ser limpa, afinal era inicio de noite (22:30) a casa estava cheia. Ambiente muito gostoso, atendimento...Mais"
8 de janeiro de 2017,"Adorei o ambiente, a música, a tequileira Consuelo, a variedade de drinks e a comida. Lugar muito bacana pra curtir com os amigos ou família. Apresentação dos Mariaches é ótimo. Recomendo!"
8 de janeiro de 2017,"N espere um atendimento nota 10 mas vale pela diversão. Ambiente informal e bem decorado , comida saborosa. Os mareates ficam cantando entre as meses a noite toda (12 o couver). Bom pra grupos pois vc recebe quando chega a comanda então cada um consome...Mais"
8 de janeiro de 2017,"O local é um show. Linda decoração, os tequileiros e mariachis nos divertem o tempo todo. Preços e atendimento bons. É bom reservar. Vale muito a pena conhecer. A comida é bem saborosa."
8 de janeiro de 2017,"O ambiente é lindo e a comida deliciosa, pedimos burritos e batatas e todos ficaram bem satisfeitos! Tem algumas particularidades que eu não gosto, demora na entrada pois possuem um registro de comanda individual, o barulho das pessoas também me incomoda e o couvert só...Mais"
7 de janeiro de 2017,"Muito bom restaurante, muito entretenimento envolvido, fui muito bem recebido adorei a comida 🍴, bebida excelente 🍸  recomendo."
6 de janeiro de 2017,"Excelente aparência, Serviço muito fraco, poucos garçom, cobram couve artístico, mas não ouvi nada. 
Fraco pelo preço."
4 de janeiro de 2017,"Diversão garantida! Os garçons são uma atração a parte! 
o problema é quando o restaurante está muito cheio, pois a cozinha demora para preparar os pratos. Mas mesmo assim vale a visita!"
2 de janeiro de 2017,"O restaurante é amplo, muito bem decorado, divertido, o cardápio é bem variado e o preço é bom. O atendimento é excelente e os pratos são deliciosos! 
Os Tequileiros e Mariachis divertem na medida certa. Fui com um grupo de pessoas para comemorar um aniversário...Mais"
2 de janeiro de 2017,"O restaurante oferece ao cliente diversão, música animada e é possível curtir com amigos ou  a dois. Ele é bem decorado permitindo engajar na cultura mexicana, possui pratos deliciosos"
2 de janeiro de 2017,Uma bela opção na Olegário. A rua tem vários bares descolados e esse não fica atrás. A comida é muito boa e o show também. Vá preparado para pagar R$ 12 por cabeça o couvert artístico. O preço das comidas são médio pra alto como...Mais
20 de dezembro de 2016,"Arquitetura bem interessante do bar. Quesadilas maravilhosas. Só achei um pouco caro o valor do couvert a 10 reais por pessoa, sendo que os cantores ficam circulando no bar e só foram uma vez na mesa onde estava."
10 de dezembro de 2016,"O ponte forte com certeza é a decoração, a música, a animação do lugar. A comida é gostosa, bem farta, pedimos fajitas para uma pessoa, veio muita quantidade! Vale a pena, sem duvida!"
9 de dezembro de 2016,"Eramos 12 pessoas. O clima é pra cima, muito animado, ambiente bonito, comida boa, mas o atendimento foi sofrível!"
2 de dezembro de 2016,"Acho o restaurante muuto bacana, mas venho relatar minha indignação com o fato de ter sido obrigada a pagar pelo couvert artístico, mesmo informando ao gerente que não iria demorar ali, nem consumir nada. Havia ido apenas para parabenizar uma amiga que escolheu o local...Mais"
1 de dezembro de 2016,Um ótimo lugar para se divertir com família e amigos. A comida é boa mais nada espetacular e  não gostei dos drinks. A cerveja vem gelada e a animação é o ponto forte. O preço é um pouco salgado para a qualidade da comida e...Mais
23 de novembro de 2016,"Local bem temático, muito agradável e contagiante!
Serviço bem prestado.
Comida bem feita e saborosa.
Um ótimo lugar para se divertir!"
22 de novembro de 2016,"Ótima comida e atendimento.
Drinks maravilhosos.
Os tequileiros e o show são muito bons.
Casa bem decorada, típica, bonita e alegre.
Realmente muito bom."
15 de novembro de 2016,"Fui ao Guacamole da Barra duas vezes e não me arrependi... Decoração linda, restaurante super animado com seus mariachis e funcionários caracterizados, música o tempo todo e clima contagiante. Pratos típicos e deliciosos, e cerveja gelada...
O valor gasto no local é um pouco salgado,...Mais"
15 de novembro de 2016,"Atendimento maravilhoso, com certeza o melhor da comida mexicana no Rio de Janeiro !!! Super indico !!"
13 de novembro de 2016,"Vá ao local com a mente aberta e disposto a relaxar e brincar. Aproveite para cantar  brincar, pois é um ambiente animadíssimo. Ótimas comidas, decoração real da mexicana e tire fotos com os chapéus mexicanos(tradicional no local). Os drinks são uma festa a parte. Leve...Mais"
10 de novembro de 2016,"Ótimas tequilas, lugar bem bonito, decoração divertida! Eles tem vários chapéus mexicanos para que possamos tirar fotos utilizando esses belos chapéus! O atendimento é excelente! Eles tem um tequileiro bem animado vestido de Zorro! Lugar bem legal para ir com amigos!"
9 de novembro de 2016,O lugar é animadíssimo e com música típica ! Os atendentes são simpáticos e prestativos! A comida é maravilhosa e os drinks valem a pena! Super recomendo!
3 de novembro de 2016,"Local bom demais, recepção dos funcionários, comidas, bebidas e os mariatés, melhor parte, vale a pena ir com os amigos, com a família e com a esposa."
2 de novembro de 2016,"Muito legal! É animado, divertido e a decoração bem legal. Além disso, o atendimento é bom e para quem gosta de comida mexicana o cardápio é ótimo. Tanto na parte de comidas como bebidas."
30 de outubro de 2016,"É um restaurante que tem uma decoração linda, a comida gostosa, o ambiente é super animado, tem uma variedade grande no cardápio tanto bebidas quanto comidas !"
27 de outubro de 2016,"Fomos.em uma quarta-feira que tinha dose dupla de margarita,  os mariachis divertidos, muito legal, tiramos fotos de chapéu mexicano. A animação vinha até dos garçons q faziam drinks."
27 de outubro de 2016,"Ambiente muito bonito e agradável, atendentes divertidos e educados, cozinha mexicana perfeita, sem falar que trazer um desenho e lápis de cor, para a criança pintar enquanto aguarda, é tudo de bom!!!"
26 de outubro de 2016,"Gosto muito do Guacamole! É sempre divertido, com o grupo dos Mariachis super animados e com o Zorro e a Frida, que são os tequileiros do restaurante. 
A comida é bem gostosa, embora os pratos sejam um pouco carinhos. O cardápio de bebidas é super...Mais"
25 de outubro de 2016,"Excelente restaurante de comida mexicana. Um pouco barulhento,mas a gente logo entra no clima. Ótima apresentação dos mariachis.Muito bom atendimento ,ótimas comidas e bebidas!"
12 de outubro de 2016,"Fui comemorar meu aniversário no Guacamole e foi muito bom! Mariachis e o Zorro animados e simpáticos!! Comida estava bem gostosa mas nada incrível, o garçom demorou um pouco pra nos atender. Tirando isso foi sensacional, o ambiente é muito divertido e eu super indico...Mais"
8 de outubro de 2016,"Local com linda decoração, músicos muito animados com ótima comida. Tem a união de um local para comer bem e se divertir!"
5 de outubro de 2016,"O melhor e mais animado restaurante mexicano que ja conheci, estao de parabens!!!
Sua decoracao, atendimento, pratos e bebidas fizeram me sentir no mexico"
2 de outubro de 2016,"Gostamos muito deste restaurante alegre e descontraído, decorado com lanternas e motivos mexicanos. O atendimento é muito bom. Pedimos Fajitas de filé mignon, com cestas de tortillas de trigo, arroz mexicano, frijoles refritos, guacamole, pico de gallo e sour cream."
28 de setembro de 2016,"O Guacamole sem dúvidas é um restaurante com um ambiente bem diferente do que encontramos no Rio de Janeiro, os atendentes são agradáveis e educados, a Marguerita que tomei é excelente, a qualidade da comida é boa, achei a textura da Guacamole um pouco rala,...Mais"
25 de setembro de 2016,"Lugar com ambiente bem descontraído
Comida e boa apesar de não ter o tempero mexicano de verdade....mas para o paladar brasileiro tava bem legal....
O atendimento foi bom...mas com o passar do tempo a casa foi enchendo e ficou um pouco enrolado conseguir os pedidos...Mais"
25 de setembro de 2016,"Decoração alegre, bom atendimento, equipe animada, boas opções no cardápio, mas preço salgado! Chegue cedo, não reserva, lota rápido e faz fila na porta."
15 de setembro de 2016,"Meu restaurante preferido, todos deveriam ir aos sábados, chegue antes dás 20h, caso não goste de esperar... Lugar animado, caso queira economizar as quartas tudo com 50% de desconto!"
12 de setembro de 2016,"Pior atendimento que ja vi, extremamente confuso.
Ficamos mais de 1 hora na fila para comemorar um aniversario, quando conseguimos uma mesa foi péssimo. Para sermos atendidos tivemos que chamar um garçom no bar, A comida chegou fria, um prato sequer chegou, após a terceira...Mais"
12 de setembro de 2016,"Fomos comemorar e aniversario do meu filho num sábado, chegou tarde e ficamos mais de hora esperando mesa! 
A menina da porta que nos recebeu muito simpática, aguardamos pois frequentamos este restaurante em Porto Alegre e amamos! 
Quando sentamos na mesa simplesmente ninguém vinha nos...Mais"
11 de setembro de 2016,"Fila de espera enorme, péssimo atendimento, comida demorada, pedidos trocados, foi preciso levantar da mesa para pedir a comida no balcão. Péssimo. Escolhemos o lugar para comemorar um aniversário e não foi nada bom.Mais"
11 de setembro de 2016,"Péssimo  atendimento, pedidos muito demorados, os garçons  estavam sem vontade e quando vinham atender parecia que estavam fazendo favor.Mais"
9 de setembro de 2016,"Ambiente colorido, temático. Dois persobagens circulam pelo salão interaginfo com as mesas - Frida e Zorro. Banda Mariati faz um show entre 20 e 21h.  A comida é boa. Não há opção de nada vegetariano ou diet. Não tem vinho no cardápio."
7 de setembro de 2016,"Você se sente no méxico, é muito divertido e as comidas são muito saborosas, o ambiente é muito agradável e o tequileiro é super divertido!"
3 de setembro de 2016,"Uma ótima pedida para se comer mexicano. Apesar de eu ser um viciado em mexicano, esse restaurante não me comprou cem porcento, isso porque, você precisa pagar o couver artístico que não avisaram nada quando eu entrei. É muito boa a comida, mas precisa saber...Mais"
2 de setembro de 2016,"Fui comemorar um aniversário e a Frida, ao vir na minha mesa, perguntou se era uma comemoração! Ao reaponder que sim, ela disse: ""Opa, se é comemoração vamos brindar"" e colocou copos para mim e meu marido. Como era a nossa primeira vez no local,...Mais"
2 de setembro de 2016,"Demorei muito para ir ao Guacamole e me arrependo. O visual e espaço do restaurante são ótimos: amplo, muito colorido e bem decorado e iluminado. O serviço é bom, ágil, atencioso, os cancioneros são muito bons, o tequileiro é sensacional. A comida me chamou atenção...Mais"
2 de setembro de 2016,"Fui no Guacamole para comemorar o aniversário de uma amiga. O restaurante possui um ambiente muito animado e bem decorado com várias referências ao México. Um tequileiro e vários mariachis vão de mesa em mesa divertindo os clientes.
A comida é muito boa e vem...Mais"
31 de agosto de 2016,"Restaurante mexicano super agradável, com bom atendimento, com ótima comida e super animado!! Só cuidado com a quantidade de tequila que te oferecem ao chegar (rs).. Além de embriagar pode te assustar na conta."
30 de agosto de 2016,Excelente restaurante onde se pode apreciar a deliciosa culinaria Mexicana. Vale a pena conferir e levar os amigos e familia.
28 de agosto de 2016,Pense num restaurante animado! O atendimento é bom e a comida é excelente e vem em boa quantidade  (ao menos as que eu pedi). Recomendo.
27 de agosto de 2016,"O serviço está péssimo, comida mal servida! Não tem garçom suficiente para atender a todos. A bebida demorou muito e a comida veio frio. Não volto!"
25 de agosto de 2016,Fui com minha esposa e adoramos o local. Bem informal e bem aconchegante. O melhor foi o preço. Vale muito a pena.
23 de agosto de 2016,"No interior, Frida Khalo te recebe com uma dose de tequila para depois chacoalhar sua cabeça. Há também música tradicional mexicana ao vivo de mesa em mesa com músicos a carater. O clima é muito leve e divertido."
18 de agosto de 2016,"Para ir ao guacamole tem que chegar cedo. O restaurante serve pratos mexicanos, bem servidos,  deliciosos, não muito apimentados. O toque especial do local são as músicas e danças típicas."
15 de agosto de 2016,"Atendimento de péssima qualidade, couver caro e obrigatório, a menina que veio na mesa oferecer tequila aos convidados quase que obrigava todos a beber mesmo alegando que estávamos dirigindo ela insistia. Comida cara e sem nada de mais.Mais"
15 de agosto de 2016,"A decoração temática do restaurante já te faz entrar no clima mexicano. A comida é muito gostosa, já a animação fica por parte do grupo de músicos tocando músicas mexicanas e colocando todos para dançar e cantar"
13 de agosto de 2016,Diversão garantida e comida excelente! Só o atendimento dos garçons que deixou um pouco a desejar mas acredito que seja porque o local estava muito cheio.
12 de agosto de 2016,"Além da deliciosa comida mexicana, tem as apresentações dos mariachis e os tequileiros e tequileiras que fazem um show a parte e tem ótima interação com os clientes!"
12 de agosto de 2016,"Ambiente descontraído, bem decorado, excelente pra ir com grupo de amigos e familiares. Boa comida, bom serviço, muito divertido!"
11 de agosto de 2016,"Comemorei meu aniversário no Restaurante, diferente de outros mexicanos que eu já fui, este tem o diferencial de cover no salão : aqueles tipicos musicos mexicanos com seus sombreiros, alem da tequileira que vai de mesa em mesa. Excelente comida e ambiente alto astral. Não...Mais"
9 de agosto de 2016,Muito bom e bem divertido! As margaritas frozen são as melhores! Decoração demais! A cortesia de aniversário
8 de agosto de 2016,"A comida é excelente , o atendimento perfeito e a alegria dos ""cantores mexicanos"" é contagiante. Eu recomendo!!"
8 de agosto de 2016,"Estive diversas veses, todas em familia, para jantarmos e aproveitarmos o ambiente descontraido do Restaurante Guacamole na Olegario Maciel, na Barra da Tijuca, Rio. Em todas o sabor foi o destaque, junto ao ambiente também muito barulhento, se voce estiver frequentando a partir de umas...Mais"
8 de agosto de 2016,"Excelente programa, cozinha típica sem retoques, drinks fantásticos, os incomparáveis e super animados Mariachis, além de dois super vendedores de tequilas vestidos a caráter e ""desafiando"" todas as mesas a entrarem na brincadeira. Não é barato, mas vale cada centavo, não vejo a hora de...Mais"
8 de agosto de 2016,"Adorei o Guaca !!!!
Recepçção maravilhosa, atendentes bem humoradsos, a Frida é um escandalo e o trio de músicos um espetáculo.
Amei o lugar....."
8 de agosto de 2016,"Comida e ambiente fantásticos, mas tive problema na reserva e me colocaram numa mesa apertada. Tive que pedir 3x para que aumentassem a minha mesa até ser atendida. Isso que assim que cheguei pedi a mesa para que acomodasse todos os meus convidados."
7 de agosto de 2016,"Ambiente animado, ótimo para sair com os amigos ou a familia, comida excelente, bom atendimento. Recomendo!"
6 de agosto de 2016,Bom para jantar ou para simplesmente petiscar - opções bem variadas - pratos fartos e bem preparados ótimos drinks - música ao vivo com banda de 'mariacchis' - ambiente familiar - ideal para comemorações - programa imperdível para quem gosta de comida mexicana alegria e...Mais
6 de agosto de 2016,"Tudo maravilhoso, comida, musicos, tequileiro e frida, porem alguns de nossos amigos nao aguentaram e foram embora, nao traziam nem a bebida que pedimos, pedimos varias vezes e nao traziam. Sempre que o restaurante ta vazio o serviço dos garçons é otimo mas se enche...Mais"
6 de agosto de 2016,"Muito bom, serviço do garçom que precisa melhorar a atenção , o mesmo deu várias sumidas ,e ficamos meio perdidos,mas fora isso ,foi muito bom."
6 de agosto de 2016,Muito bom!!! Ambiente bom e comida boa!!! Música animada e garçons bem simpáticos!!! O tequileiro é um show à parte!!!
5 de agosto de 2016,Muito bom atendimento ! Fui comemorar meu aniversário e todos da mesa amaram ! Excelentes profissionais!
5 de agosto de 2016,"Acredito ser um dos melhores restaurantes mexicano do Rio, tanto a unidade da lagoa quanto a da barra. Só achei que as porções diminuíram um pouco, mas a excelência no preparo continua a mesma."
